week,id,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders,category,cuisine,city_code,region_code,center_type,op_area
2019-12-22,1319358.0,55.0,1902.0,446.23,446.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2019-12-29,1319358.0,55.0,1902.0,446.23,446.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-01-05,1319358.0,55.0,1902.0,446.23,446.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-01-12,1066569.0,55.0,1902.0,446.23,447.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-01-19,1066569.0,55.0,1902.0,446.23,447.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-01-26,1066569.0,55.0,1902.0,446.23,447.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-02-02,1066569.0,55.0,1902.0,446.23,447.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-02-09,1465608.0,55.0,1902.0,388.03,445.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-02-16,1465608.0,55.0,1902.0,388.03,445.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-02-23,1465608.0,55.0,1902.0,388.03,445.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-03-01,1465608.0,55.0,1902.0,388.03,445.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-03-08,1252643.0,55.0,1902.0,447.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-03-15,1252643.0,55.0,1902.0,447.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-03-22,1252643.0,55.0,1902.0,447.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-03-29,1252643.0,55.0,1902.0,447.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-04-05,1252643.0,55.0,1902.0,447.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-04-12,1252643.0,55.0,1902.0,447.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-04-19,1252643.0,55.0,1902.0,447.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-04-26,1252643.0,55.0,1902.0,447.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-05-03,1252643.0,55.0,1902.0,447.23,447.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-05-10,1152455.0,55.0,1902.0,445.23,445.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-05-17,1152455.0,55.0,1902.0,445.23,445.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-05-24,1434043.0,55.0,1902.0,388.03,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-05-31,1434043.0,55.0,1902.0,388.03,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-06-07,1434043.0,55.0,1902.0,388.03,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-06-14,1434043.0,55.0,1902.0,388.03,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-06-21,1434043.0,55.0,1902.0,388.03,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-06-28,1137738.0,55.0,1902.0,447.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-07-05,1137738.0,55.0,1902.0,447.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-07-12,1137738.0,55.0,1902.0,447.23,446.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-07-19,1246175.0,55.0,1902.0,445.23,445.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-07-26,1246175.0,55.0,1902.0,445.23,445.23,0.0,0.0,13.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-08-02,1474640.0,55.0,1902.0,446.23,447.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-08-09,1474640.0,55.0,1902.0,446.23,447.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-08-16,1282917.0,55.0,1902.0,446.23,445.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-08-23,1282917.0,55.0,1902.0,446.23,445.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-08-30,1282917.0,55.0,1902.0,446.23,445.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-09-06,1221403.0,55.0,1902.0,447.23,445.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-09-13,1072141.0,55.0,1902.0,447.23,447.23,0.0,0.0,15.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-09-20,1355826.0,55.0,1902.0,389.03,446.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-09-27,1355826.0,55.0,1902.0,389.03,446.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-10-04,1355826.0,55.0,1902.0,389.03,446.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-10-11,1355826.0,55.0,1902.0,389.03,446.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2020-10-18,1293099.0,55.0,1902.0,446.23,446.23,0.0,0.0,14.0,Biryani,Indian,647.0,56.0,TYPEC,2.0
2018-02-11,1440008.0,55.0,1962.0,582.03,612.13,1.0,0.0,231.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-02-18,1389287.0,55.0,1962.0,581.03,610.13,1.0,1.0,215.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-02-25,1342686.0,55.0,1962.0,610.13,612.13,0.0,0.0,68.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-03-04,1054243.0,55.0,1962.0,612.13,610.13,0.0,0.0,69.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-03-11,1371971.0,55.0,1962.0,616.92,618.92,0.0,0.0,216.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-03-18,1128895.0,55.0,1962.0,626.68,624.68,0.0,0.0,107.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-03-25,1111768.0,55.0,1962.0,611.13,611.13,0.0,0.0,42.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-04-01,1314602.0,55.0,1962.0,612.13,611.13,0.0,0.0,96.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-04-08,1109358.0,55.0,1962.0,619.83,620.83,0.0,0.0,82.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-04-15,1345013.0,55.0,1962.0,583.03,582.03,0.0,0.0,161.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-04-22,1357603.0,55.0,1962.0,581.03,582.03,0.0,0.0,122.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-04-29,1128254.0,55.0,1962.0,555.87,583.03,1.0,0.0,123.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-05-06,1343175.0,55.0,1962.0,533.53,582.03,1.0,0.0,161.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-05-13,1292323.0,55.0,1962.0,612.13,612.13,0.0,0.0,190.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-05-20,1496783.0,55.0,1962.0,611.13,610.13,0.0,0.0,123.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-05-27,1125803.0,55.0,1962.0,611.13,610.13,0.0,0.0,67.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-06-03,1305464.0,55.0,1962.0,610.13,610.13,0.0,0.0,122.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-06-10,1431412.0,55.0,1962.0,610.13,611.13,0.0,0.0,81.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-06-17,1327555.0,55.0,1962.0,611.13,610.13,0.0,0.0,108.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-06-24,1029948.0,55.0,1962.0,513.13,611.13,1.0,1.0,42.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-07-01,1051250.0,55.0,1962.0,513.13,610.13,1.0,0.0,82.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-07-08,1178989.0,55.0,1962.0,612.13,612.13,0.0,0.0,96.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-07-15,1176894.0,55.0,1962.0,612.13,612.13,0.0,0.0,121.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-07-22,1302599.0,55.0,1962.0,612.13,612.13,0.0,0.0,54.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-07-29,1143535.0,55.0,1962.0,612.13,610.13,0.0,0.0,69.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-08-05,1466199.0,55.0,1962.0,486.03,610.13,1.0,0.0,379.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-08-12,1488124.0,55.0,1962.0,484.03,610.13,1.0,0.0,405.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-08-19,1454348.0,55.0,1962.0,727.53,728.53,0.0,0.0,69.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-08-26,1056859.0,55.0,1962.0,728.53,728.53,0.0,0.0,41.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-09-02,1117213.0,55.0,1962.0,726.53,727.53,0.0,0.0,69.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-09-09,1205421.0,55.0,1962.0,726.53,726.53,0.0,0.0,94.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-09-16,1345462.0,55.0,1962.0,727.53,726.53,0.0,1.0,95.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-09-23,1478166.0,55.0,1962.0,728.53,728.53,0.0,0.0,26.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-09-30,1468547.0,55.0,1962.0,728.53,728.53,0.0,0.0,67.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-10-07,1224105.0,55.0,1962.0,680.03,680.03,0.0,0.0,95.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-10-14,1121527.0,55.0,1962.0,680.03,680.03,0.0,0.0,107.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-10-21,1447129.0,55.0,1962.0,441.38,679.03,1.0,0.0,512.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-10-28,1498495.0,55.0,1962.0,433.59,680.03,1.0,1.0,445.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-11-04,1223463.0,55.0,1962.0,434.59,678.03,0.0,1.0,379.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-11-11,1320596.0,55.0,1962.0,434.59,678.03,0.0,1.0,445.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-11-18,1405903.0,55.0,1962.0,649.96,648.96,0.0,0.0,109.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-11-25,1479829.0,55.0,1962.0,679.03,678.03,0.0,0.0,81.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-12-02,1464758.0,55.0,1962.0,680.03,680.03,0.0,0.0,96.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-12-09,1099001.0,55.0,1962.0,679.03,678.03,0.0,0.0,94.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-12-16,1023891.0,55.0,1962.0,486.03,679.03,1.0,0.0,310.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-12-23,1044141.0,55.0,1962.0,486.03,678.03,0.0,0.0,188.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-12-30,1059771.0,55.0,1962.0,456.93,678.03,0.0,0.0,96.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-01-06,1422551.0,55.0,1962.0,679.03,678.03,0.0,0.0,54.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-01-13,1150353.0,55.0,1962.0,680.03,679.03,0.0,0.0,82.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-01-20,1351014.0,55.0,1962.0,680.03,679.03,0.0,0.0,81.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-01-27,1028430.0,55.0,1962.0,680.03,680.03,0.0,0.0,40.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-02-03,1302799.0,55.0,1962.0,680.03,678.03,0.0,0.0,81.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-02-10,1349427.0,55.0,1962.0,679.03,680.03,0.0,0.0,136.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-02-17,1129840.0,55.0,1962.0,680.03,679.03,0.0,0.0,95.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-02-24,1391371.0,55.0,1962.0,491.82,678.03,1.0,1.0,393.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-03-03,1223948.0,55.0,1962.0,665.42,667.42,0.0,0.0,202.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-03-10,1111844.0,55.0,1962.0,678.03,678.03,0.0,0.0,148.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-03-17,1403439.0,55.0,1962.0,679.03,679.03,0.0,0.0,108.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-03-24,1031796.0,55.0,1962.0,678.03,680.03,0.0,0.0,81.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-03-31,1481105.0,55.0,1962.0,679.03,680.03,0.0,0.0,80.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-04-07,1243827.0,55.0,1962.0,456.93,680.03,1.0,1.0,312.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-04-14,1131920.0,55.0,1962.0,433.59,680.03,1.0,1.0,189.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-04-21,1383152.0,55.0,1962.0,434.59,679.03,1.0,1.0,284.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-04-28,1026884.0,55.0,1962.0,434.59,680.03,1.0,0.0,433.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-05-05,1119741.0,55.0,1962.0,679.03,678.03,0.0,0.0,69.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-05-12,1136919.0,55.0,1962.0,678.03,678.03,0.0,0.0,176.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-05-19,1434251.0,55.0,1962.0,680.03,679.03,0.0,0.0,42.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-05-26,1369555.0,55.0,1962.0,679.03,680.03,0.0,0.0,82.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-06-02,1225780.0,55.0,1962.0,679.03,680.03,0.0,0.0,95.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-06-09,1464490.0,55.0,1962.0,678.03,679.03,0.0,0.0,67.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-06-16,1263374.0,55.0,1962.0,678.03,678.03,0.0,0.0,53.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-06-23,1352132.0,55.0,1962.0,678.03,680.03,0.0,0.0,42.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-06-30,1201275.0,55.0,1962.0,679.03,678.03,0.0,0.0,95.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-07-07,1150217.0,55.0,1962.0,680.03,678.03,0.0,0.0,150.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-07-14,1078693.0,55.0,1962.0,484.03,678.03,1.0,0.0,351.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-07-21,1466693.0,55.0,1962.0,485.03,680.03,1.0,0.0,296.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-07-28,1167555.0,55.0,1962.0,679.03,680.03,0.0,0.0,28.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-08-04,1390842.0,55.0,1962.0,678.03,678.03,0.0,0.0,121.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-08-11,1182980.0,55.0,1962.0,487.0,680.03,1.0,0.0,393.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-08-18,1411346.0,55.0,1962.0,680.03,680.03,0.0,0.0,13.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-08-25,1284741.0,55.0,1962.0,678.03,680.03,0.0,0.0,54.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-09-01,1401150.0,55.0,1962.0,679.03,678.03,0.0,0.0,15.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-09-08,1412573.0,55.0,1962.0,678.03,680.03,0.0,0.0,134.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-09-15,1431171.0,55.0,1962.0,492.76,678.03,1.0,0.0,312.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-09-22,1290626.0,55.0,1962.0,492.76,679.03,1.0,0.0,296.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-09-29,1460805.0,55.0,1962.0,484.03,678.03,0.0,0.0,244.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-10-06,1200663.0,55.0,1962.0,484.03,679.03,0.0,0.0,202.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-10-13,1358251.0,55.0,1962.0,486.03,679.03,0.0,0.0,203.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-10-20,1315330.0,55.0,1962.0,467.6,678.03,1.0,0.0,109.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-10-27,1396644.0,55.0,1962.0,485.03,679.03,0.0,1.0,148.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-11-03,1251407.0,55.0,1962.0,484.03,678.03,0.0,0.0,109.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-11-10,1483293.0,55.0,1962.0,446.26,678.03,1.0,0.0,730.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-11-17,1300592.0,55.0,1962.0,436.53,678.03,1.0,1.0,487.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-11-24,1155751.0,55.0,1962.0,678.03,679.03,0.0,1.0,81.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-12-01,1109937.0,55.0,1962.0,679.03,680.03,0.0,0.0,15.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-12-08,1283819.0,55.0,1962.0,679.03,680.03,0.0,0.0,134.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-12-15,1129586.0,55.0,1962.0,680.03,678.03,0.0,0.0,107.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-12-22,1493606.0,55.0,1962.0,535.5,680.03,1.0,0.0,231.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2019-12-29,1227676.0,55.0,1962.0,533.5,679.03,1.0,0.0,122.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-01-05,1164854.0,55.0,1962.0,680.03,679.03,0.0,0.0,122.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-01-12,1200729.0,55.0,1962.0,679.03,680.03,0.0,0.0,67.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-01-19,1208676.0,55.0,1962.0,679.03,678.03,0.0,0.0,55.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-01-26,1244962.0,55.0,1962.0,678.03,680.03,0.0,0.0,68.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-02-02,1457796.0,55.0,1962.0,680.03,679.03,0.0,0.0,41.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-02-09,1392198.0,55.0,1962.0,679.03,678.03,0.0,0.0,82.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-02-16,1296712.0,55.0,1962.0,679.03,680.03,0.0,0.0,95.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-02-23,1296712.0,55.0,1962.0,679.03,680.03,0.0,0.0,95.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-03-01,1042661.0,55.0,1962.0,486.03,679.03,0.0,1.0,243.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-03-08,1466543.0,55.0,1962.0,484.03,680.03,1.0,1.0,580.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-03-15,1180032.0,55.0,1962.0,678.03,678.03,0.0,0.0,109.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-03-22,1369883.0,55.0,1962.0,699.43,698.43,0.0,0.0,28.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-03-29,1385727.0,55.0,1962.0,697.43,698.43,0.0,0.0,54.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-04-05,1126266.0,55.0,1962.0,472.45,697.43,1.0,1.0,406.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-04-12,1166373.0,55.0,1962.0,463.69,697.43,1.0,1.0,459.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-04-19,1234054.0,55.0,1962.0,463.69,698.43,1.0,1.0,339.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-04-26,1474494.0,55.0,1962.0,464.69,699.43,1.0,1.0,257.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-05-03,1005168.0,55.0,1962.0,697.43,697.43,0.0,0.0,42.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-05-10,1173876.0,55.0,1962.0,699.43,698.43,0.0,0.0,41.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-05-17,1012050.0,55.0,1962.0,698.43,698.43,0.0,0.0,95.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-05-24,1425796.0,55.0,1962.0,699.43,699.43,0.0,0.0,123.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-05-31,1212543.0,55.0,1962.0,486.0,698.43,1.0,1.0,203.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-06-07,1039705.0,55.0,1962.0,668.33,670.33,0.0,0.0,121.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-06-14,1108967.0,55.0,1962.0,670.33,669.33,0.0,0.0,41.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-06-21,1385239.0,55.0,1962.0,641.23,640.23,0.0,0.0,94.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-06-28,1318196.0,55.0,1962.0,639.23,641.23,0.0,0.0,82.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-07-05,1429639.0,55.0,1962.0,561.69,640.23,1.0,0.0,229.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-07-12,1434526.0,55.0,1962.0,559.69,640.23,1.0,1.0,404.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-07-19,1481123.0,55.0,1962.0,641.23,639.23,0.0,0.0,53.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-07-26,1113030.0,55.0,1962.0,640.23,641.23,0.0,0.0,68.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-08-02,1108215.0,55.0,1962.0,572.3,641.23,1.0,0.0,94.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-08-09,1467921.0,55.0,1962.0,485.03,639.23,1.0,1.0,500.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-08-16,1119342.0,55.0,1962.0,641.23,639.23,0.0,0.0,95.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-08-23,1485216.0,55.0,1962.0,641.23,640.23,0.0,0.0,68.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-08-30,1257351.0,55.0,1962.0,549.08,639.23,0.0,0.0,55.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-09-06,1383261.0,55.0,1962.0,549.08,639.23,1.0,0.0,284.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-09-13,1117043.0,55.0,1962.0,549.08,641.23,1.0,0.0,121.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-09-20,1217864.0,55.0,1962.0,547.08,639.23,0.0,0.0,96.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-09-27,1130921.0,55.0,1962.0,549.08,639.23,0.0,0.0,162.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-10-04,1238351.0,55.0,1962.0,548.08,639.23,0.0,0.0,121.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-10-11,1210075.0,55.0,1962.0,548.08,639.23,0.0,0.0,109.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-10-18,1325753.0,55.0,1962.0,477.3,639.23,1.0,0.0,298.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-10-25,1140700.0,55.0,1962.0,465.63,639.23,1.0,0.0,365.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-11-01,1470089.0,55.0,1962.0,547.08,548.08,0.0,0.0,136.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-11-08,1063387.0,55.0,1962.0,547.08,547.08,0.0,0.0,215.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2020-11-15,1043269.0,55.0,1962.0,563.6,564.6,0.0,0.0,149.0,Pizza,Continental,647.0,56.0,TYPEC,2.0
2018-02-11,1044821.0,55.0,1971.0,259.99,320.13,1.0,1.0,798.0,Sandwich,Italian,647.0,56.0,TYPEC,2.0
2018-02-18,1407028.0,55.0,1971.0,258.99,320.13,1.0,1.0,852.0,Sandwich,Italian,647.0,56.0,TYPEC,2.0
2018-02-25,1046109.0,55.0,1971.0,320.13,320.13,0.0,0.0,134.0,Sandwich,Italian,647.0,56.0,TYPEC,2.0
2018-03-04,1079068.0,55.0,1971.0,321.13,320.13,0.0,0.0,122.0,Sandwich,Italian,647.0,56.0,TYPEC,2.0
2018-03-11,1118317.0,55.0,1971.0,320.13,321.13,0.0,0.0,177.0,Sandwich,Italian,647.0,56.0,TYPEC,2.0
2018-03-18,1394498.0,55.0,1971.0,319.13,320.13,0.0,0.0,54.0,Sandwich,Italian,647.0,56.0,TYPEC,2.0
2018-03-25,1194455.0,55.0,1971.0,321.13,319.13,0.0,0.0,40.0,Sandwich,Italian,647.0,56.0,TYPEC,2.0
2018-04-01,1309504.0,55.0,1971.0,319.13,319.13,0.0,0.0,13.0,Sandwich,Italian,647.0,56.0,TYPEC,2.0
2018-04-08,1238583.0,55.0,1971.0,319.13,319.13,0.0,0.0,94.0,Sandwich,Italian,647.0,56.0,TYPEC,2.0
2018-04-15,1201897.0,55.0,1971.0,242.5,320.13,1.0,0.0,756.0,Sandwich,Italian,647.0,56.0,TYPEC,2.0
2018-04-22,1409722.0,55.0,1971.0,241.53,320.13,1.0,1.0,514.0,Sandwich,Italian,647.0,56.0,TYPEC,2.0
2018-04-29,1104709.0,55.0,1971.0,241.53,319.13,0.0,0.0,297.0,Sandwich,Italian,647.0,56.0,TYPEC,2.0
